id,product_id,source_name,product_url,title,offer_price,mrp,brand,model,style,color,sport_type,material,height,weight,description,image,product_attributes,tags,created_on,updated_on,num_mrp,suggested_brand_id,suggested_brand_name,is_duplicate,formatted_name
78590,B09GYN2MDK,amazon,https://www.amazon.in/YONEX-Badminton-Astrox-88s-Play/dp/B09GYN2MDK/ref=sr_1_8090?qid=1676983689&s=sports&sr=1-8090,YONEX Badminton Racquet Astrox 88s Play with Full Cover (Eemrald Blue) Material: Graphite,3393,5199,YONEX,NULL,NULL,NULL,Badminton,Graphite,NULL,NULL, Carbon; Medium   Isometric head   New Grommet Pattern   Rotational Generator System+Slim Shaft+Control Supprt Cap   Skill Level: Intermediate  ,https://m.media-amazon.com/images/I/31YVe4WPzYL._SY300_SX300_.jpg,[],NULL,21-02-2023,21-02-2023,3393,NULL,yonex,FALSE,yonex_badminton_racquet_astrox_88s_play_with_full_cover_eemrald_material_graphite
62201,B06XCBP65K,amazon,https://www.amazon.in/YONEX-GRIP-TAPE-ETECH-PACK/dp/B06XCBP65K/ref=sr_1_5231_mod_primary_new?qid=1674381449&s=sports&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-5231,YONEX AC 102EX Badminton Grips - Pack of 5,561,750,YONEX,NULL,NULL,Black,NULL,Polyester,NULL,NULL, In-box Contents: 5 grips   Thickness: 0.6mm   Grips packing comes loose but individually packed   Package contains 5 grips   Assorted color  ,https://m.media-amazon.com/images/I/31FxaHb66qL._SX300_SY300_QL70_ML2_.jpg,[],NULL,17-01-2023,22-01-2023,561,NULL,yonex,FALSE,yonex_ac_102ex_badminton_grips_pack_of_5
33738,B08FDVZ2D6,amazon,https://www.amazon.in/Yonex-Badminton-Cover-Plain-Black/dp/B08FDVZ2D6/ref=sr_1_1986?qid=1676966872&s=sports&sr=1-1986,Yonex Badminton Full Cover (Polyester;Plain Black),199,NULL,Yonex,NULL,NULL,Plain Black,Team,polyester,NULL,NULL, Premium Quality Zip used   Keeps racquet safe and dust free   Adjustable Strap - The straps of this racquet cover can be adjusted to suit your height and comfort.   In-Box Contents: 1-Piece Badminton cover  ,https://m.media-amazon.com/images/I/31w3uOgZcjL._SY300_SX300_.jpg,[],NULL,06-01-2023,21-02-2023,199,NULL,yonex,FALSE,yonex_badminton_full_cover_polyesterplain
72395,B09Z29B13Q,amazon,https://www.amazon.in/YONEX-Beginners-Best-Badminton-Combo/dp/B09Z29B13Q/ref=sr_1_8854?qid=1676984000&s=sports&sr=1-8854,"YONEX Beginner's Best Badminton Combo - GR 303i Aluminum Blend Racquet with Full Cover, Set of 2 + Mavis 10 Shuttlecock, Pack of 6 - Silver color",1870,2430,YONEX,NULL,NULL,NULL,Badminton,Aluminum,NULL,NULL," Composition: Aluminium, Weight - 95 to 100 g, Grip size - 4 3/4 inches. Shape: Isometric, High Durability Max Power   BADMINTON RACKET SET With our top quality, badminton racket you will certainly rule the court! And our package includes a set of one Pair, so you can give the second one to your significant other and start training to enter doubles tournaments   Developed using the flight timing of feather shuttlecocks, Mavis Nylon shuttlecocks are precision designed and manufactured to provide accurate flight performance   BUY WITH PEACE OF MIND We have given our best in order to offer you a top-notch quality product at an excellent, antagonistic price.   In-Box Contents: 2 Badminton Racquets with full cover and 1 Can Nylon Shuttlecock (Pack Of 6)  ",https://m.media-amazon.com/images/I/4196WO5VhtL._SY300_SX300_.jpg,[],NULL,24-01-2023,21-02-2023,1870,NULL,yonex,FALSE,yonex_beginners_best_badminton_combo_gr_303i_aluminum_blend_racquet_with_full_cover_set_of_2__mavis_10_shuttlecock_pack_of_6_silver_color
33649,B07968VZTH,amazon,https://www.amazon.in/Yonex-GR303-Badminton-Combo-Black/dp/B07968VZTH/ref=sr_1_6635?qid=1674573953&s=sports&sr=1-6635,Yonex GR303 Aluminum Badminton Racket Combo Kit (Black/Blue) - Set of 2 Rackets,1010,1500,YONEX,NULL,NULL,NULL,badminton,Steel,NULL,NULL, Low torsion steel shaft   Ideal for beginners and intermediate level players   Comes with head cover   Lightweight racquet   Aluminium frame   In-Box Contents: 2 Badminton Racquets  ,https://m.media-amazon.com/images/I/41UWJgUjLLL._SX300_SY300_QL70_ML2_.jpg,[],NULL,06-01-2023,24-01-2023,1010,NULL,yonex,FALSE,yonex_gr303_aluminum_badminton_racket_combo_kitblue_set_of_2_rackets
77918,B07SHFNSCS,amazon,https://www.amazon.in/Yonex-ZR-Aluminum-Badminton-Racquet/dp/B07SHFNSCS/ref=sr_1_341?qid=1679307825&s=sports&sr=1-341,YONEX ZR 100 Light Aluminium Badminton Racquet with Full Cover (Black/Red) - Set of 2,1350,1500,YONEX,NULL,NULL,NULL,Badminton,Aluminum,NULL,NULL," Made in India   Free Full Cover | High Durability   In-Box Content : 2 Badminton Racquets   Specifications : Frame Material - Aluminium | Shaft Material - Aluminium | Weight - U (95 - 99.9 grams) | Grip Size - G4 (3.5 inches) | Head Shape - Isometric Head Shape | Pre-Strung - Strung | Age - Adult | Playing Level - Beginner, Intermediate   Developed in Japan  ",https://m.media-amazon.com/images/I/317yaNmOeUL._SX300_SY300_QL70_ML2_.jpg,[],NULL,21-02-2023,20-03-2023,979,NULL,yonex,FALSE,yonex_zr_100_light_aluminium_badminton_racquet_with_full_coverred_set_of_2
32294,B081Z3KNT5,amazon,https://www.amazon.in/Yonex-Tec-Badminton-Racquet-Grip/dp/B081Z3KNT5/ref=sr_1_6760?qid=1679303393&s=sports&sr=1-6760,"Yonex E-Tec Badminton Racquet Grip - Black (5 Pcs), Aluminum",499,500,YONEX,NULL,NULL,NULL,Team,Aluminum,NULL,NULL, These grips are absorbent to sweat and prevent the slipping of the racquet during a game   Ideal for any Badminton for stronger grip   Material - Polyurethane   Package Contains - 5 Overgrips  ,https://m.media-amazon.com/images/I/41r81P7XVGL._SX300_SY300_QL70_ML2_.jpg,[],NULL,06-01-2023,20-03-2023,499,NULL,yonex,FALSE,yonex_etec_badminton_racquet_grip_5_pcs
167455,B093THGYZP,amazon,https://www.amazon.in/Badminton-Nanoray-Graphite-Racquet-Shuttlecock/dp/B093THGYZP/ref=sr_1_3411?qid=1679426901&s=sports&sr=1-3411,"Yonex 18i Mavis Badminton Combo (Nanoray Light 18i Full Graphite Racquet, Black + Mavis 350 Shuttlecock)",2949,4230,YONEX,NULL,NULL,NULL,Badminton,Graphite,NULL,NULL," NANOSCIENCE technology - With streamlined aerodynamic NANOSCIENCE technology built into the shaft for a stiff flex and unparalleled repulsion power, the NANORAY 68 Light is engineered for lightning-fast shots   Ultra-light (77 grams) - Speedy shots & great maneuverability without sacrificing on power | High tension support (30 lbs string tension) - more power and better control. Head Size: 6.5 sq. in.   Isometric head - Bigger sweet spot | Built-in T-Joint | Carbon Graphite shaft - strong construction and light weight   Specifications : Frame Material - Carbon Graphite | Shaft Material - Carbon Graphite | String Tension - 30 lbs | Weight - 5U (75-79.9 grams) | Grip Size - G4 (3.5 inches) | Balance Type - Head Light | Head Shape - Isometric Head Shape | Pre-Strung - Strung | Age - Adult   In-Box Content : 1 Badminton Racquet + 1 Can Mavis 350  ",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41AJksn+5QS._SY300_SX300_.jpg,[],NULL,21-03-2023,21-03-2023,NULL,NULL,NULL,FALSE,NULL
60068,B06W51ZBR1,amazon,https://www.amazon.in/Yonex-902-Blend-Badminton-Multicolour/dp/B06W51ZBR1/ref=sr_1_299?qid=1679437926&s=sports&sr=1-299,Yonex Etech 902 Pack of 5 Badminton Grips,380,500,YONEX,NULL,NULL,Multicolour,NULL,NULL,NULL,100 Grams, In-box Contents: 5 grips   Ideal for any Badminton for stronger grip   Pack of 5   Sport type: Badminton   Assorted color  ,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41Be+CVj-8L._SX300_SY300_.jpg,[],NULL,16-01-2023,21-03-2023,340,NULL,yonex,FALSE,yonex_etech_902_pack_of_5_badminton_grips
35017,B09PRKQHKJ,amazon,https://www.amazon.in/Yonex-Badminton-Kitbag-4911TH-Black/dp/B09PRKQHKJ/ref=sr_1_8759?qid=1673048235&s=sports&sr=1-8759,Yonex Badminton Kitbag SUNR 4911TH BT3,1669,2325,YONEX,NULL,NULL,Black,badminton,Nylon,NULL,NULL, Padlock Slider   Duel Carrier   Thermal Racquets Compartment   Main Compartment   Accssories Compartment  ,https://m.media-amazon.com/images/I/41BsJPw8NzL._SX300_SY300_QL70_ML2_.jpg,[],NULL,06-01-2023,06-01-2023,1669,NULL,yonex,FALSE,yonex_badminton_kitbag_sunr_4911th_bt3
